0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
51,3,56915,8,9,2,2,0,0,1,0,0,40,38,0
20,3,146538,8,9,2,6,0,4,1,0,0,40,38,0
17,3,258872,6,7,4,9,3,4,0,0,0,5,38,0
19,3,206399,8,9,4,6,3,2,0,0,0,40,38,0
45,4,197332,10,10,2,2,0,4,1,0,0,55,38,1
60,3,245062,8,9,2,2,0,4,1,0,0,40,38,1
42,3,197583,14,12,2,3,0,2,1,0,0,40,38,1
44,5,234885,8,9,2,11,5,4,0,0,0,40,38,1
40,3,72887,13,11,2,6,0,1,1,0,0,40,38,1
30,3,180374,8,9,2,3,5,4,0,0,0,40,38,0
38,3,351299,10,10,2,13,0,2,1,0,0,50,38,0
23,3,54012,8,9,2,13,0,4,1,0,0,60,38,0
32,3,115745,10,10,2,9,0,4,1,0,0,40,38,0
44,3,116632,14,12,4,4,3,4,1,0,0,40,38,0
54,1,288825,8,9,2,13,0,2,1,0,0,40,38,0
32,3,132601,11,13,2,9,0,4,1,0,0,50,38,0
50,3,193374,1,2,3,2,4,4,1,0,0,40,38,0
24,3,170070,11,13,4,12,1,4,0,0,0,20,38,0
37,3,126708,8,9,2,0,5,4,0,0,0,60,38,0
52,3,35598,8,9,0,13,4,4,1,0,0,40,38,0
38,3,33983,10,10,2,13,0,4,1,0,0,40,38,0
49,3,192776,12,14,2,3,0,4,1,0,1977,45,38,1
30,3,118551,11,13,2,12,5,4,0,0,0,16,38,1
60,3,201965,10,10,4,9,4,4,1,0,0,40,38,1
22,3,139883,10,10,4,9,3,4,1,0,0,40,38,0
35,3,285020,8,9,4,2,1,4,1,0,0,40,38,0
30,3,303990,8,9,4,13,1,4,1,0,0,60,38,0
67,3,49401,13,11,0,7,1,4,0,0,0,24,38,0
46,3,279196,11,13,4,2,1,4,0,0,0,40,38,0
17,3,211870,4,5,4,7,1,4,1,0,0,6,38,0
22,3,281432,10,10,4,5,3,4,1,0,0,30,38,0
27,3,161155,5,6,4,7,1,4,1,0,0,40,38,0
23,3,197904,8,9,4,7,4,4,0,0,0,35,38,0
33,3,111746,14,12,2,2,0,4,1,0,0,45,31,0
43,5,170721,10,10,2,2,0,4,1,0,0,20,38,0
28,6,70100,11,13,4,9,1,4,1,0,0,20,38,0
41,3,193626,8,9,3,2,4,4,0,0,0,40,38,0
52,3,271749,7,8,4,9,2,2,1,594,0,40,38,0
25,3,189775,10,10,3,0,3,2,0,0,0,20,38,0
63,3,401531,1,2,2,9,0,4,1,0,0,35,38,0
59,1,286967,8,9,2,13,0,4,1,0,0,45,38,0
45,1,164427,11,13,0,9,4,4,0,0,0,40,38,0
38,3,91039,11,13,2,11,0,4,1,15024,0,60,38,1
40,3,347934,8,9,4,7,1,4,0,0,0,35,38,0
46,0,371373,8,9,0,0,1,4,1,0,0,40,38,0
35,3,32220,14,12,4,3,1,4,0,0,0,60,38,0
34,3,187251,8,9,0,9,4,4,0,0,0,25,38,0
33,3,178107,11,13,4,2,3,4,1,0,0,20,38,0
41,3,343121,8,9,0,0,4,4,0,0,0,36,38,0
20,3,262749,10,10,4,6,3,4,1,0,0,40,38,0
23,3,403107,2,3,4,7,3,4,1,0,0,40,7,0
26,3,64293,10,10,4,9,1,4,0,0,0,35,38,0
72,3,303588,8,9,2,9,0,4,1,0,0,20,38,0
23,1,324960,8,9,4,4,1,4,1,0,0,40,30,0
62,1,114060,8,9,2,13,0,4,1,0,0,40,38,0
52,3,48925,10,10,2,0,0,4,1,0,0,40,38,0
58,3,180980,10,10,0,7,4,4,0,0,0,42,9,0
25,3,181054,11,13,4,11,1,4,0,0,0,40,38,0
24,3,388093,11,13,4,3,1,2,1,0,0,40,38,0
19,3,249609,10,10,4,10,3,4,1,0,0,8,38,0
43,3,112131,10,10,2,3,0,4,1,0,0,40,38,0
47,1,543162,8,9,5,0,4,2,0,0,0,40,38,0
39,3,91996,8,9,0,7,4,4,0,0,0,40,38,0
49,3,141944,13,11,3,5,4,4,1,0,1380,42,38,0
53,3,251804,2,3,6,9,4,2,0,0,0,30,38,0
32,3,37070,13,11,4,2,1,4,1,0,0,45,38,0
34,3,337587,10,10,2,9,0,4,1,0,0,50,38,1
28,3,189346,8,9,0,2,1,4,1,0,0,45,38,0
57,3,222216,13,11,6,9,4,4,0,0,0,38,38,0
25,3,267044,10,10,4,0,1,0,0,0,0,20,38,0
20,3,214635,10,10,4,9,3,4,1,0,0,24,38,0
21,3,204226,10,10,4,9,4,4,0,0,0,35,38,0
34,3,108116,11,13,2,9,0,4,1,0,0,50,38,1
38,4,99146,11,13,2,3,0,4,1,15024,0,80,38,1
50,3,196232,8,9,2,3,0,4,1,7688,0,50,38,1
24,1,248344,10,10,0,5,1,2,1,0,0,50,38,0
37,1,186035,10,10,2,12,0,4,1,0,0,45,38,1
44,3,177905,10,10,0,6,4,4,1,0,0,58,38,1
28,3,85812,10,10,2,11,5,4,0,0,0,40,38,0
42,3,221172,11,13,2,3,0,4,1,0,0,40,38,1
74,3,99183,10,10,0,0,1,4,0,0,0,9,38,0
38,5,190387,8,9,2,2,0,4,1,0,0,50,38,0
44,5,202692,12,14,2,9,0,4,1,0,0,40,38,0
44,3,109339,6,7,0,6,4,3,0,0,0,46,32,0
26,3,108658,8,9,4,6,1,4,1,0,0,40,38,0
36,3,197202,8,9,2,7,0,2,1,0,0,40,38,0
41,3,101739,14,12,2,3,5,4,0,0,0,50,38,1
67,3,231559,9,15,2,9,0,4,1,20051,0,48,38,1
39,1,207853,7,8,2,12,0,4,1,0,0,50,38,0
57,3,190942,1,2,6,8,1,2,0,0,0,30,38,0
29,3,102345,13,11,5,2,1,4,1,0,0,40,38,0
31,4,41493,11,13,4,4,1,4,0,0,0,45,38,0
34,3,190027,8,9,4,9,4,2,0,0,0,40,38,0
44,3,210525,10,10,2,13,0,4,1,0,0,40,38,0
29,3,133937,15,16,4,9,3,4,1,0,0,40,38,0
30,3,237903,10,10,4,5,4,4,0,0,0,40,38,0
27,3,163862,8,9,4,13,1,4,1,0,0,40,38,0
27,3,201872,10,10,2,11,0,4,1,0,0,50,38,0
32,3,84179,8,9,4,5,1,4,0,0,0,45,38,0
58,3,51662,5,6,2,7,5,4,0,0,0,8,38,0
35,1,233327,10,10,2,10,0,4,1,0,0,40,38,0
21,3,259510,8,9,4,5,3,4,1,0,0,36,38,0
28,3,184831,10,10,4,2,4,4,1,0,0,40,38,0
46,5,245724,10,10,0,3,1,4,1,0,0,50,38,0
36,5,27053,8,9,5,7,4,4,0,0,0,40,38,0
72,3,205343,6,7,6,0,4,4,0,0,0,40,38,0
35,3,229328,8,9,2,6,5,2,0,0,0,40,38,0
33,0,319560,13,11,0,2,4,2,0,0,0,40,38,1
69,3,136218,6,7,4,6,1,4,0,0,0,40,38,0
35,3,54576,8,9,2,6,0,4,1,0,0,40,38,0
31,3,323069,8,9,5,0,4,4,0,0,0,20,38,0
34,3,148291,8,9,2,12,5,4,0,0,0,32,38,0
30,3,152453,6,7,2,7,0,4,1,0,0,40,25,0
28,3,114053,11,13,4,13,1,4,1,0,0,55,38,0
54,3,212960,11,13,2,11,0,4,1,0,0,35,38,1
47,3,264052,10,10,2,9,0,4,1,0,0,50,38,1
24,3,82804,8,9,4,5,4,2,0,0,0,40,38,0
52,5,334273,11,13,2,9,0,4,1,0,0,60,38,1
20,3,27337,8,9,4,5,3,0,1,0,0,48,38,0
43,4,188436,12,14,2,3,0,4,1,5013,0,45,38,0
45,3,433665,3,4,5,7,4,4,0,0,0,40,25,0
29,5,110663,8,9,5,2,1,4,1,0,0,35,38,0
47,3,87490,12,14,0,3,4,4,1,0,0,42,38,0
24,3,354351,8,9,4,2,3,4,1,0,0,40,38,0
51,3,95469,8,9,2,9,0,4,1,0,0,40,38,0
17,3,242718,6,7,4,11,3,4,1,0,0,12,38,0
37,3,22463,13,11,2,2,0,4,1,0,1977,40,38,1
27,3,158156,15,16,4,9,1,4,0,0,0,70,38,0
29,3,350162,11,13,2,3,5,4,1,0,0,40,38,1
18,3,165532,7,8,4,9,3,4,1,0,0,25,38,0
36,5,28738,14,12,0,11,4,4,0,0,0,35,38,0
58,1,283635,11,13,4,9,1,4,0,0,0,40,38,0
26,5,86646,10,10,2,2,0,4,1,0,0,45,38,0
65,3,195733,10,10,2,9,0,4,1,0,0,30,38,1
57,3,69884,8,9,2,11,0,4,1,0,0,40,38,1
59,3,199713,8,9,2,2,0,4,1,0,0,40,38,0
27,3,181659,8,9,2,6,0,4,1,0,0,40,38,0
31,5,340939,11,13,4,12,1,4,1,0,0,40,38,0
21,3,197747,10,10,4,11,3,4,0,0,0,24,38,0
29,3,34292,10,10,4,0,1,4,1,0,0,60,38,0
18,3,156764,6,7,4,7,3,4,1,0,0,40,38,0
52,3,25826,5,6,2,2,0,4,1,0,1887,47,38,1
57,4,103948,11,13,0,9,1,4,1,0,0,80,38,0
42,3,137390,8,9,2,9,0,4,1,0,0,40,38,0
55,3,105138,8,9,2,9,5,1,0,0,0,40,38,0
60,3,39352,3,4,4,13,1,4,1,0,0,48,38,1
31,3,168387,11,13,2,9,0,4,1,7688,0,40,1,1
23,3,117789,11,13,4,0,3,4,0,0,0,40,38,0
27,3,267147,8,9,4,11,3,4,1,0,0,40,38,0
23,3,99399,10,10,4,9,4,0,0,0,0,25,38,0
42,5,214242,9,15,2,9,0,4,1,0,1902,50,38,1
25,3,200408,10,10,4,12,1,4,1,2174,0,40,38,0
49,3,136455,11,13,4,9,1,4,0,0,0,45,38,0
32,3,239824,11,13,4,12,1,4,1,0,0,40,38,0
19,3,217039,10,10,4,0,3,4,1,0,0,28,38,0
60,3,51290,3,4,0,7,1,4,0,0,0,40,38,0
42,1,175674,4,5,2,7,0,4,1,0,0,40,38,0
35,5,194404,14,12,4,4,1,4,1,0,0,40,38,0
48,3,45612,8,9,4,0,4,2,0,0,0,37,38,0
51,3,410114,12,14,2,2,0,4,1,0,0,40,38,1
29,3,182521,8,9,4,2,1,0,1,0,0,40,38,0
36,1,339772,8,9,5,3,1,2,1,0,0,40,38,0
17,3,169658,5,6,4,7,3,4,0,0,0,21,38,0
52,3,200853,12,14,0,9,1,4,0,6849,0,60,38,0
24,3,247564,8,9,4,2,1,4,1,0,0,40,38,0
24,3,249909,8,9,2,5,0,4,1,0,0,50,38,0
26,1,208122,11,13,4,9,3,4,1,1055,0,40,38,0
27,3,109881,11,13,4,7,3,4,0,0,0,20,38,0
39,3,207824,8,9,4,5,3,4,1,0,0,60,38,0
30,3,369027,8,9,2,13,0,2,1,0,0,45,38,0
50,5,114117,8,9,2,3,0,4,1,0,0,32,38,0
52,4,51048,11,13,2,11,0,4,1,0,0,55,38,0
46,3,102388,9,15,2,9,0,4,1,15024,0,45,38,1
23,3,190483,11,13,4,11,3,4,0,0,0,20,38,0
45,3,462440,6,7,6,7,1,2,0,0,0,20,38,0
65,3,109351,4,5,6,8,4,2,0,0,0,24,38,0
29,3,34383,13,11,2,13,0,4,1,0,0,55,38,0
47,3,241832,4,5,3,5,4,4,1,0,0,40,7,0
30,3,124187,8,9,4,4,3,2,1,0,0,60,38,0
34,3,153614,8,9,2,11,0,4,1,0,0,45,38,1
38,5,267556,8,9,2,11,0,4,1,0,0,64,38,0
33,3,205469,10,10,2,3,0,4,1,0,0,40,38,1
49,3,268090,11,13,2,11,0,4,1,0,0,26,38,1
47,5,165039,10,10,4,7,4,2,0,0,0,40,38,0
49,1,120451,5,6,5,7,4,2,0,0,0,40,38,0
43,3,154374,10,10,2,2,0,4,1,15024,0,60,38,1
30,3,103649,11,13,2,0,5,2,0,0,0,40,38,1
58,5,35723,8,9,2,2,0,4,1,0,0,60,38,0
19,3,262601,8,9,4,7,3,4,0,0,0,14,38,0
21,3,226181,11,13,4,5,1,4,1,0,0,40,38,0
33,3,175697,11,13,2,3,0,4,1,15024,0,60,38,1
47,4,248145,2,3,2,13,0,4,1,0,0,50,4,0
52,5,289436,15,16,2,9,0,4,1,0,0,60,38,1
26,3,75654,8,9,0,2,1,4,1,0,0,55,38,0
60,3,199378,8,9,2,2,0,4,1,0,0,40,38,0
21,3,160968,10,10,4,5,3,4,1,0,0,40,38,0
36,3,188563,10,10,2,11,0,4,1,5178,0,50,38,1
31,3,55849,10,10,2,2,0,4,1,0,0,45,38,0
50,4,195322,15,16,5,9,1,4,1,0,0,40,38,1
31,1,402089,8,9,0,0,4,4,0,0,0,40,38,0
71,3,78277,8,9,2,2,0,4,1,0,0,15,38,0
58,3,158611,8,9,2,9,0,4,1,0,0,50,38,0
30,6,169496,11,13,2,12,0,4,1,0,0,40,38,1
20,3,130959,10,10,4,7,3,4,1,0,0,20,38,0
24,3,556660,8,9,4,3,2,4,1,4101,0,50,38,0
35,3,292472,15,16,2,9,0,1,1,0,0,40,35,1
38,6,143774,10,10,5,3,1,4,0,0,0,45,38,0
27,3,288341,8,9,4,6,3,4,0,0,0,32,38,0
29,6,71592,10,10,4,0,4,1,0,0,0,40,29,0
70,3,167358,4,5,6,9,4,4,0,1111,0,15,38,0
34,3,106742,8,9,2,2,0,4,1,0,0,45,38,0
44,3,219288,3,4,2,2,0,4,1,0,0,35,38,0
43,3,174524,8,9,2,6,0,4,1,0,0,40,38,1
44,5,335183,7,8,2,5,0,2,1,0,0,40,38,1
35,3,261293,12,14,4,11,1,4,1,0,0,60,38,0
27,3,111900,10,10,4,9,1,4,1,0,0,40,38,0
43,1,194360,12,14,4,9,1,4,1,0,0,38,38,0
20,3,81145,10,10,4,11,1,4,0,0,0,25,38,0
42,3,341204,14,12,0,9,4,4,0,8614,0,40,38,1
27,6,249362,10,10,2,13,0,4,1,3411,0,40,38,0
42,3,247019,8,9,2,2,0,2,1,0,0,40,38,1
20,3,114746,6,7,3,9,3,1,0,0,1762,40,34,0
24,3,172146,4,5,4,6,1,4,1,0,1721,40,38,0
48,0,110457,10,10,0,3,1,4,1,0,0,40,38,0
17,3,80077,6,7,4,9,3,4,0,0,0,20,38,0
17,5,368700,6,7,4,4,3,4,1,0,0,10,38,0
33,3,182556,11,13,2,3,0,4,1,0,0,40,38,1
50,4,219420,8,9,2,11,0,4,1,0,0,50,38,1
22,3,240817,8,9,4,11,3,4,0,2597,0,40,38,0
17,3,102726,7,8,4,7,3,4,1,0,0,16,38,0
32,3,226267,10,10,2,0,0,4,1,0,0,40,25,0
31,3,125457,8,9,4,2,1,4,1,0,0,45,38,0
58,5,204021,8,9,6,3,1,4,1,0,0,50,38,0
29,1,92262,8,9,4,10,3,4,1,0,0,48,38,0
37,3,161141,13,11,2,2,0,4,1,0,0,40,31,1
34,5,190290,8,9,2,2,0,4,1,0,0,40,38,1
23,1,430828,10,10,5,3,4,2,1,0,0,40,38,0
18,6,59342,6,7,4,0,3,4,0,0,0,5,38,0
34,3,136721,8,9,0,3,1,4,0,0,0,40,38,0
66,3,149422,3,4,4,9,1,4,1,0,0,4,38,0
45,1,86644,11,13,2,9,5,4,0,0,0,55,38,0
41,3,195124,12,14,4,3,1,4,1,0,0,35,5,0
26,3,167350,8,9,4,7,2,4,1,0,0,30,38,0
54,1,113000,10,10,2,4,0,4,1,0,0,40,38,0
24,3,140027,10,10,4,6,3,2,0,0,0,45,38,0
42,3,262425,10,10,2,9,0,4,1,0,0,50,38,0
20,3,316702,10,10,4,9,3,4,1,0,0,20,38,0
23,6,335453,11,13,4,12,1,4,0,0,0,20,38,0
25,3,202480,14,12,4,9,2,4,1,0,0,45,38,0
35,3,203628,12,14,4,9,1,4,1,0,0,60,38,1
31,3,118710,12,14,2,12,0,4,1,0,1902,40,38,1
30,3,189620,11,13,4,9,3,4,0,0,0,40,30,0
19,3,475028,8,9,4,11,3,4,0,0,0,20,38,0
36,1,110866,11,13,4,9,1,4,1,0,0,50,38,0
31,3,243605,11,13,6,11,4,4,0,0,1380,40,4,0
21,3,163870,10,10,4,5,3,4,1,0,0,30,38,0
31,5,80145,10,10,2,2,0,4,1,0,0,40,38,0
46,3,295566,15,16,0,9,4,4,0,25236,0,65,38,1
44,3,63042,11,13,0,3,3,4,0,0,0,50,38,1
40,3,229148,7,8,2,7,0,2,1,0,0,40,22,0
45,3,242552,10,10,4,11,1,2,1,0,0,40,38,0
60,3,177665,8,9,2,2,0,4,1,0,0,35,38,0
18,3,208103,6,7,4,7,2,4,1,0,0,25,38,0
28,3,296450,11,13,2,9,0,4,1,0,0,40,38,0
36,3,70282,10,10,0,0,4,2,0,0,0,40,38,0
36,3,271767,11,13,5,9,1,4,1,0,0,40,38,0
40,3,144995,13,11,2,12,0,4,1,4386,0,40,38,0
36,1,382635,11,13,0,0,4,4,0,0,0,35,15,0
31,3,295697,8,9,5,7,4,2,0,0,0,40,38,0
33,3,194141,8,9,2,6,0,4,1,0,0,40,38,0
19,6,378418,8,9,4,12,3,4,0,0,0,40,38,0
22,3,214399,10,10,4,11,3,4,0,0,0,15,38,0
34,3,217460,11,13,2,3,0,4,1,0,0,45,38,1
33,3,182556,8,9,4,7,1,4,1,0,0,40,38,0
41,3,125831,8,9,2,2,0,4,1,0,2051,60,38,0
29,3,271328,11,13,4,9,1,4,1,4650,0,40,38,0
50,1,50459,8,9,2,3,0,4,1,0,0,42,38,1
42,3,162140,11,13,2,3,0,4,1,7298,0,45,38,1
43,3,177937,11,13,4,9,1,4,1,0,0,40,38,1
44,3,111502,8,9,2,11,5,4,0,0,0,40,38,0
20,3,299047,10,10,4,7,1,4,0,0,0,20,38,0
31,3,223212,8,9,2,7,0,4,1,0,0,40,25,0
65,5,118474,6,7,2,3,0,4,1,9386,0,59,38,1
23,3,352139,10,10,4,7,1,4,0,0,0,24,38,0
55,3,173093,10,10,0,0,1,1,0,0,0,40,38,0
26,3,181655,13,11,2,0,0,4,1,0,2377,45,38,0
25,3,332702,13,11,4,7,3,4,0,0,0,15,38,0
45,3,51164,10,10,2,9,5,2,0,0,0,40,38,0
35,3,234901,10,10,2,2,0,4,1,2407,0,40,38,0
36,3,131414,10,10,4,11,1,2,0,0,0,36,38,0
43,6,260960,11,13,2,9,0,4,1,0,0,50,38,0
56,3,156052,8,9,6,7,4,2,0,594,0,20,38,0
42,3,279914,11,13,2,12,0,4,1,0,0,40,38,1
19,3,192453,10,10,4,7,2,4,0,0,0,25,38,0
55,5,200939,8,9,2,13,0,4,1,0,0,72,38,0
42,3,151408,12,14,4,3,1,4,0,14084,0,50,38,1
26,3,112847,13,11,4,12,3,4,1,0,0,40,38,0
17,3,316929,7,8,4,5,3,4,1,0,0,20,38,0
42,1,126319,11,13,2,9,5,4,0,0,0,40,38,1
55,3,197422,8,9,2,13,0,4,1,7688,0,40,38,1
32,3,267736,10,10,4,0,3,2,0,0,0,40,38,0
29,3,267034,6,7,4,2,3,2,1,0,0,40,13,0
46,6,193047,11,13,2,9,0,4,1,0,0,37,38,0
29,6,356089,11,13,2,3,0,4,1,7688,0,40,38,1
22,3,223515,11,13,4,9,4,4,1,0,0,20,38,0
58,5,87510,5,6,2,2,0,4,1,0,0,40,38,0
23,3,145111,8,9,4,13,4,4,1,0,0,50,38,0
39,3,48093,8,9,4,5,1,4,1,0,0,40,38,0
27,3,31757,13,11,4,2,3,4,1,0,0,38,38,0
54,3,285854,8,9,2,13,0,4,1,0,0,40,38,1
33,1,120064,11,13,4,9,1,4,0,0,0,45,38,0
46,0,167381,8,9,2,0,5,4,0,0,0,40,38,1
37,3,103408,8,9,4,4,1,2,1,0,0,40,38,0
36,3,101460,8,9,4,7,1,4,0,0,0,18,38,0
59,1,420537,8,9,2,0,5,4,0,0,0,38,38,1
34,1,119411,8,9,0,10,4,4,1,0,0,40,31,0
53,4,128272,15,16,2,3,0,4,1,0,0,70,38,1
51,3,386773,11,13,4,11,1,4,1,0,0,55,38,1
32,3,283268,5,6,5,7,4,4,0,0,0,42,38,0
31,6,301526,10,10,3,7,2,4,1,0,0,40,38,0
22,3,151790,10,10,2,11,5,4,0,0,0,30,10,0
47,5,106252,11,13,0,11,1,4,0,0,0,50,38,0
32,3,188557,8,9,4,6,1,4,1,0,0,40,38,0
26,3,171114,10,10,4,4,1,4,0,0,0,38,38,0
37,3,327323,2,3,5,4,1,4,1,0,0,32,12,0
31,3,244147,8,9,0,2,4,4,1,0,0,55,38,0
37,3,280282,13,11,2,12,5,4,0,0,0,24,38,1
55,3,116442,8,9,4,11,1,4,1,0,0,38,38,0
23,1,282579,13,11,0,12,1,4,1,0,0,56,38,0
36,3,51838,10,10,0,0,4,4,0,0,0,40,38,0
34,3,73585,12,14,2,9,0,4,1,0,0,40,38,0
43,3,226902,11,13,2,11,0,4,1,0,0,50,38,1
54,3,279129,10,10,4,12,1,4,1,0,0,40,38,0
43,6,146908,10,10,2,2,0,4,1,0,0,40,38,0
28,3,196690,13,11,4,6,1,4,0,0,1669,42,38,0
40,3,130760,13,11,2,3,0,4,1,0,0,50,38,1
41,5,49572,10,10,2,3,0,4,1,0,0,60,38,0
40,3,237601,11,13,4,11,1,3,0,0,0,55,38,1
42,3,169628,10,10,0,0,1,2,0,0,0,38,38,0
61,5,36671,8,9,2,4,0,4,1,0,2352,50,38,0
18,3,231193,7,8,4,6,3,4,1,0,0,30,38,0
59,3,192130,8,9,2,9,0,4,1,0,0,16,38,0
21,3,149704,8,9,4,9,1,4,0,1055,0,40,38,0
48,3,102102,13,11,2,12,0,4,1,0,0,50,38,1
41,4,32185,11,13,2,12,0,4,1,0,0,40,38,0
18,3,196061,10,10,4,9,3,4,1,0,0,33,38,0
23,3,211046,8,9,4,11,1,4,0,2463,0,40,38,0
60,3,31577,8,9,2,13,0,4,1,0,0,60,38,1
22,3,162343,10,10,4,7,2,2,1,0,0,20,38,0
61,3,128831,8,9,2,6,0,4,1,0,0,40,38,0
25,3,316688,8,9,4,6,1,2,1,0,0,40,38,0
46,3,90758,12,14,4,12,1,4,1,0,0,35,38,1
43,3,274363,11,13,2,3,0,4,1,0,1902,40,8,1
43,3,154538,14,12,0,2,1,4,1,0,0,40,38,0
24,3,106085,8,9,4,7,3,2,1,0,1721,30,38,0
68,5,315859,6,7,4,4,4,4,1,0,0,20,38,0
31,3,51471,8,9,0,0,4,4,0,0,0,38,38,0
17,3,193830,6,7,4,11,3,4,0,0,0,20,38,0
32,3,231043,8,9,2,2,0,4,1,5178,0,48,38,1
50,3,23780,12,14,3,9,2,4,1,0,0,40,38,0
33,3,169879,11,13,2,9,0,4,1,3103,0,47,38,1
64,3,270333,11,13,2,9,0,4,1,0,0,40,38,1
20,3,138768,8,9,4,13,3,4,1,0,0,30,38,0
30,3,191571,8,9,5,7,3,4,0,0,0,36,38,0
22,3,219941,10,10,4,9,3,2,1,0,0,40,38,0
43,3,94113,10,10,0,3,1,4,1,0,0,45,38,0
22,3,137510,10,10,4,0,3,4,1,0,0,40,38,0
17,3,32607,5,6,4,4,3,4,1,0,0,20,38,0
47,5,93208,8,9,2,7,5,4,0,0,0,75,21,0
41,3,254440,13,11,4,9,1,4,0,0,0,60,38,0
56,3,186556,10,10,2,2,0,4,1,0,0,50,38,1
64,3,169871,8,9,2,13,0,4,1,0,0,45,38,0
47,3,191277,8,9,2,13,0,4,1,0,0,50,38,1
48,3,167159,13,11,4,0,4,4,1,0,0,40,38,0
31,3,171871,12,14,4,9,1,4,0,0,0,46,38,0
29,3,154411,13,11,4,12,3,4,1,0,0,40,38,0
30,3,129227,8,9,6,0,1,4,0,0,0,40,38,0
32,3,110331,8,9,2,3,0,4,1,0,1672,60,38,0
57,3,34269,8,9,6,13,4,4,1,0,653,42,38,1
62,3,174355,8,9,6,7,1,4,0,0,0,40,38,0
39,3,680390,8,9,5,6,4,4,0,0,0,24,38,0
43,3,233130,10,10,4,0,1,4,1,0,0,25,38,0
24,4,165474,11,13,4,11,3,4,1,0,0,40,38,0
42,3,257780,6,7,2,9,0,4,1,0,0,15,38,0
53,3,194259,10,10,2,0,5,4,0,4386,0,40,38,1
26,3,280093,10,10,4,5,3,4,1,0,0,40,38,0
73,5,177387,8,9,2,3,0,4,1,0,0,40,38,0
72,3,28929,6,7,6,9,1,4,0,0,0,24,38,0
55,3,105304,8,9,2,6,0,4,1,0,0,40,38,0
25,3,499233,8,9,0,0,1,4,1,0,0,40,38,0
41,3,180572,11,13,0,9,1,4,0,0,0,50,38,1
24,3,321435,11,13,4,3,1,4,1,0,0,50,38,0
63,3,86108,8,9,6,4,1,4,1,0,0,6,38,0
17,3,198124,6,7,4,11,3,4,1,0,0,20,38,0
35,3,135162,10,10,2,2,0,4,1,0,0,50,38,0
51,3,146813,10,10,2,9,0,4,1,0,0,40,38,1
62,1,291175,11,13,6,9,1,4,0,0,0,48,38,0
55,3,387569,8,9,2,2,0,4,1,4386,0,40,38,1
43,3,102895,10,10,0,9,1,4,1,0,0,40,38,0
40,1,33274,8,9,0,7,1,4,0,0,0,50,38,0
37,3,86551,11,13,2,3,0,4,1,0,0,45,38,1
39,3,138192,11,13,2,2,0,4,1,0,0,40,38,0
31,3,118966,8,9,4,2,3,4,1,0,0,18,38,0
61,3,99784,12,14,6,9,1,4,0,0,0,40,38,1
26,3,90980,13,11,0,0,1,4,0,0,0,55,38,0
46,5,177407,8,9,2,11,0,4,1,0,0,50,38,0
26,3,96467,11,13,4,9,1,4,0,0,0,40,38,0
48,6,327886,15,16,0,9,3,4,1,0,0,50,38,1
34,3,111567,8,9,4,13,3,4,1,0,0,40,38,0
34,1,166545,8,9,4,0,3,4,0,0,0,40,38,0
59,3,142182,8,9,2,7,0,4,1,0,0,40,38,1
34,3,188798,11,13,4,9,3,4,0,0,0,40,38,0
49,3,38563,11,13,4,3,1,4,0,0,0,56,38,1
18,3,216284,6,7,4,0,3,4,0,0,0,20,38,0
43,3,191547,8,9,2,4,0,4,1,0,0,40,25,0
48,3,285335,6,7,2,3,0,4,1,0,0,50,38,0
28,4,142712,10,10,2,3,0,4,1,0,0,70,38,0
33,3,80945,8,9,2,6,0,4,1,0,0,40,38,0
24,3,309055,10,10,4,11,1,4,0,0,0,15,38,0
21,3,62339,5,6,4,5,1,4,1,0,0,40,38,0
17,3,368700,6,7,4,11,3,4,1,0,0,28,38,0
39,3,176186,10,10,2,4,0,4,1,0,0,50,38,1
29,5,266855,11,13,5,9,3,4,1,0,0,40,38,0
44,3,48087,11,13,2,3,0,4,1,0,0,40,38,1
24,3,121313,10,10,4,13,3,4,1,0,0,50,38,0
71,5,143437,12,14,2,11,0,4,1,10605,0,40,38,1
51,5,160724,11,13,2,11,0,1,1,0,2415,40,2,1
55,3,282753,2,3,0,7,4,2,1,0,0,25,38,0
41,3,194636,11,13,2,3,0,4,1,0,0,60,38,1
23,3,153044,8,9,4,5,4,2,0,0,0,7,38,0
38,3,411797,13,11,0,0,4,4,0,0,0,40,38,0
39,3,117683,8,9,2,13,0,4,1,0,0,40,38,1
19,3,376540,8,9,4,0,1,4,0,0,0,30,38,0
49,3,72393,4,5,0,6,1,4,0,0,0,40,38,0
32,3,270335,11,13,2,0,2,4,1,0,0,40,29,1
27,3,96226,8,9,2,2,0,4,1,0,0,70,38,0
38,3,95336,11,13,2,11,0,4,1,0,0,50,38,1
33,3,258498,10,10,2,2,5,4,0,0,0,60,38,0
63,3,149698,10,10,2,9,0,4,1,0,0,15,38,0
23,3,205865,11,13,4,3,3,4,1,0,0,28,38,0
33,4,155781,10,10,2,2,0,4,1,0,0,60,38,0
54,5,406468,8,9,2,11,0,2,1,0,0,40,38,0
29,3,177119,13,11,0,12,1,4,0,2174,0,45,38,0
48,3,144397,10,10,0,9,4,2,0,0,0,30,38,0
35,5,372525,11,13,4,3,1,4,1,0,0,40,38,0
28,3,164170,13,11,2,0,5,1,0,0,0,40,18,0
37,3,183800,11,13,2,9,0,4,1,7688,0,50,38,1
42,5,177307,9,15,2,4,0,4,1,0,0,65,38,1
